"species","Female_None_Mean","Female_None_SE","Female_None_Lower","Female_None_Upper","Female_Hormonal_Mean","Female_Hormonal_SE","Female_Hormonal_Lower","Female_Hormonal_Upper","Female_Immunological_Mean","Female_Immunological_SE","Female_Immunological_Lower","Female_Immunological_Upper","Female_Surgical_Mean","Female_Surgical_SE","Female_Surgical_Lower","Female_Surgical_Upper","Female_Undetermined_Mean","Female_Undetermined_SE","Female_Undetermined_Lower","Female_Undetermined_Upper","Male_None_Mean","Male_None_SE","Male_None_Lower","Male_None_Upper","Male_Hormonal_Mean","Male_Hormonal_SE","Male_Hormonal_Lower","Male_Hormonal_Upper","Male_Immunological_Mean","Male_Immunological_SE","Male_Immunological_Lower","Male_Immunological_Upper","Male_Surgical_Mean","Male_Surgical_SE","Male_Surgical_Lower","Male_Surgical_Upper","Male_Undetermined_Mean","Male_Undetermined_SE","Male_Undetermined_Lower","Male_Undetermined_Upper"
"Procyon lotor",10.7429530653359,0.240549504808804,10.2700155590296,11.2327830011089,NA,NA,NA,NA,NA,NA,NA,NA,11.9944150053819,0.917524728942095,10.3180147774295,13.8500781497836,NA,NA,NA,NA,9.22610214715109,0.253396952154187,8.73687286229772,9.73759499650474,NA,NA,NA,NA,NA,NA,NA,NA,11.7877267494457,0.679193584810031,10.5457067837364,13.1985139289101,8.89790320743955,1.07929420246137,6.98638346360669,11.1693535485624
"Propithecus coquereli",6.34355143931026,1.19311010382276,4.22093245719932,8.89322552975451,13.3510281353326,1.36358144045604,10.642360089485,15.9490757027518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudocheirus peregrinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113714148992567,0.00430464381630402,0.106821962829415,0.12350626613838,NA,NA,NA,NA,NA,NA,NA,NA,4.75740929944546,0.905847654232798,3.13990802332689,6.60821932359509,NA,NA,NA,NA
"Pteropus rodricensis",11.3429039812978,0.331896450836547,10.713667680761,11.9859191687456,13.4998474350031,1.64610097495203,10.613829313783,16.9936818852823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puma concolor",12.6757103168158,0.248114195636748,12.1802018296976,13.1495070648397,NA,NA,NA,NA,NA,NA,NA,NA,14.8436052869614,0.864492302636794,13.2245370597454,16.6401255728026,NA,NA,NA,NA,11.5641566032526,0.240496305434542,11.0870153492474,12.0478521032837,NA,NA,NA,NA,NA,NA,NA,NA,13.6780542650286,0.683516140086294,12.3630894926428,15.0437784463272,NA,NA,NA,NA
"Rangifer tarandus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7546610310745,0.171010458263564,5.42710515531426,6.09493256614689,NA,NA,NA,NA,NA,NA,NA,NA,8.11336346571665,0.978224427239526,6.36577306908953,10.1924577950749,NA,NA,NA,NA
"Rattus norvegicus",1.89852711800985,0.0394968088937614,1.82299378535388,1.97806982955904,NA,NA,NA,NA,NA,NA,NA,NA,2.01525628738183,0.172656107904407,1.69852138656686,2.37457299361975,NA,NA,NA,NA,1.79817242498076,0.0431001312248478,1.71520774480368,1.88207621116863,NA,NA,NA,NA,NA,NA,NA,NA,1.75706886032911,0.116629857504455,1.54596394630994,1.99847732945312,NA,NA,NA,NA
"Rousettus aegyptiacus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05523850119113,0.226750193683774,8.61380546636351,9.49761861303906,NA,NA,NA,NA,NA,NA,NA,NA,5.8967062322729,0.37087166427314,5.20780454329733,6.65192033959917,NA,NA,NA,NA
"Saguinus bicolor",7.9959600301126,0.685733898669006,6.77850675372341,9.48568258221192,13.6905083751119,2.55055721243611,9.92893864832974,20.1798566609677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saguinus imperator",7.11859575515945,0.208168534503093,6.73572241670704,7.53436036741852,8.7081543842887,0.880537307184484,7.11219763932021,10.4902422929763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25135592000251,0.231016702784369,7.80969564333536,8.7122308549935,8.40198961307731,1.62690910814917,5.64711987321201,11.9877345967282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saguinus oedipus",9.48219823561122,0.219246850957073,9.07158419640213,9.93367660672057,12.1622855196423,1.08191143956848,10.1797109923696,14.4554076358037,NA,NA,NA,NA,NA,NA,NA,NA,10.3356581468563,0.892689344225946,8.72038698773598,12.1962388906392,10.4882369284405,0.202970014292126,10.1060641281905,10.8992540032541,12.7752860811114,3.09293651654499,8.00257335167541,20.1416007894607,NA,NA,NA,NA,11.7442049075548,1.28231681142851,9.43158168654734,14.4344125038542,NA,NA,NA,NA
"Saimiri boliviensis",12.650586271139,0.287225706246833,12.1095708894336,13.2305750245972,10.1797403240137,1.99688159124079,6.78416929265657,14.5315687579006,NA,NA,NA,NA,NA,NA,NA,NA,11.8482178541446,1.52055647692388,9.15183368276744,15.1234294476228,12.0625822326208,0.494851347644106,11.2009359778095,13.1656853552212,NA,NA,NA,NA,NA,NA,NA,NA,10.1250573406592,1.38057794593615,7.80345732985472,13.1582367641489,13.755047786129,2.12447558796319,10.1707048928465,18.405038877361
"Saimiri sciureus",11.3813854355075,0.223913344630317,10.9410244400122,11.8303042580432,16.8224167179267,2.66893685938841,12.2121399838317,22.608577007579,NA,NA,NA,NA,13.4395684147737,2.60424890229396,9.02833437681254,19.2937201680052,NA,NA,NA,NA,9.89951310703795,0.302450724117408,9.3334722404807,10.5194369054465,NA,NA,NA,NA,NA,NA,NA,NA,13.9873598074194,1.89831995289769,10.6174305438372,17.998596361047,NA,NA,NA,NA
"Sapajus apella",23.0582545941857,0.676672919540512,21.802200424569,24.4547237337551,45.4914643033057,11.2716126304128,28.1016771499049,72.2754861014669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6276716469079,0.577142103139574,20.525432816304,22.7571167207377,NA,NA,NA,NA,NA,NA,NA,NA,20.7002802280744,2.04448534269993,16.8806412669608,24.9759840941721,NA,NA,NA,NA
"Sapajus xanthosternos",20.8909491728433,5.57570970137489,13.9787355644439,35.5824651404375,36.6397208153834,18.9187403288577,19.9601597839519,86.0624097898552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4878529088314,2.83339957580884,13.5216493679957,24.7509322497809,NA,NA,NA,NA,NA,NA,NA,NA,27.6725575654472,11.4419986843564,15.5336306320403,59.1344265456357,NA,NA,NA,NA
"Suricata suricatta",8.10243112174707,0.104868552186747,7.90534305127463,8.30918735816574,9.20331001247123,0.578292994869225,8.13136329931944,10.411711500825,NA,NA,NA,NA,7.24807249675094,0.696158952993943,6.02487681635104,8.74659915461885,7.23691721292462,0.714793637850544,5.95652845383752,8.76312935495227,8.5522782306128,0.0912576541542763,8.37296937614166,8.73156590684879,8.34980739360795,1.27891790855468,6.19132204319865,11.1639210721429,NA,NA,NA,NA,8.65991775227683,0.392396144684886,7.93470387118549,9.44844356101344,7.49246112317909,0.641542345813293,6.33192434970323,8.82241721700337
"Sus scrofa",9.3105106801402,0.157602513390428,9.00913189867099,9.63023719649514,NA,NA,NA,NA,NA,NA,NA,NA,10.824761171544,1.18269522419598,8.78188136879369,13.3279856507278,NA,NA,NA,NA,9.18033605244374,0.241763237566996,8.72091106466524,9.67913305942814,NA,NA,NA,NA,NA,NA,NA,NA,10.9282150148229,0.638987002541446,9.71251697539694,12.2416785715694,9.45465374960115,1.10722089363453,7.50642228020217,11.8278003798833
"Symphalangus syndactylus",18.7012500519428,1.55444145098436,16.1170831553131,22.2105223817837,33.3619221693068,8.04076425497681,23.562210604242,54.1737594114425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tapirus terrestris",15.386159461918,0.624942343361728,14.2329740429091,16.7149162366616,17.5489221232702,3.11839459253236,12.331561495273,24.3417670326438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0928905058118,0.626024726876358,13.9262472456899,16.389790539367,NA,NA,NA,NA,NA,NA,NA,NA,18.3393933797613,4.6618451834302,10.9729442595098,29.1714799436127,NA,NA,NA,NA
"Theropithecus gelada",17.9647340151912,0.677666745673306,16.6846373969298,19.3238095844777,21.0453526626248,6.01671049811585,11.6669926694577,35.5006366753041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trachypithecus auratus",10.9284192521183,0.495716970831053,9.96915349842252,11.914923427928,8.46783256824902,1.7011211887215,5.58434368200331,12.2105518547551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trachypithecus cristatus",10.8298461559272,1.12047962799956,8.95059499126058,13.3963021475202,18.2687296889848,6.93419619469593,9.80603479493409,35.5362996699102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trachypithecus francoisi",10.9581018926328,0.979585251636832,9.12553696656821,12.9752015716909,10.9054730700096,1.93733084340523,7.57261676290602,15.0319763199652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tragelaphus angasii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60133113454149,0.161123129367218,4.30332688669503,4.92515854272718,NA,NA,NA,NA,NA,NA,NA,NA,5.13615758710038,1.01489132604046,3.46294572149274,7.45084894357693,NA,NA,NA,NA
"Tragelaphus oryx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78936581434891,0.176561160915006,8.44788186750966,9.14908684637046,NA,NA,NA,NA,NA,NA,NA,NA,10.1351134267613,0.641044052954069,8.94318327231737,11.4417521309332,NA,NA,NA,NA
"Tragelaphus strepsiceros",8.29413924262689,0.174795538600276,7.9652248459682,8.65047695005319,6.66726629385034,0.884811059118341,5.1375863818319,8.5634130441462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57158649099512,0.175494475995433,5.23998444570394,5.92134551716714,NA,NA,NA,NA,NA,NA,NA,NA,5.39308222389294,0.6964971327212,4.15978889133569,6.91696570084645,NA,NA,NA,NA
"Ursus americanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1901718291056,0.538303933178822,17.1406697653315,19.236087879032,NA,NA,NA,NA,NA,NA,NA,NA,19.7290915632756,1.28473846934264,17.3480038714921,22.3917585061428,NA,NA,NA,NA
"Ursus arctos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2170873337016,0.634199123752873,20.0229703500552,22.5138482877178,NA,NA,NA,NA,NA,NA,NA,NA,22.4249405270411,1.59601608031267,19.5984291763998,25.8049589436016,NA,NA,NA,NA
"Varecia rubra",17.014416433101,0.50743500872178,16.0370519397223,18.0103939595285,19.6062025212945,1.50414579657417,16.8967362972512,22.8652756557347,NA,NA,NA,NA,NA,NA,NA,NA,15.2211888262845,1.34582470708924,12.7752863849158,17.9997751082963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Varecia variegata",15.690437907992,0.401267326373855,14.9254870023818,16.4932117167058,17.2798423426698,1.85416798026382,13.9408362185077,21.0819995032356,NA,NA,NA,NA,NA,NA,NA,NA,12.5992879285135,1.18385816245823,10.4407725942277,15.0595104370912,15.8816924819018,0.340501461109748,15.2266444367394,16.5767716305574,NA,NA,NA,NA,NA,NA,NA,NA,17.8297346900981,1.76794683383454,14.6336654932334,21.5155573918298,NA,NA,NA,NA
"Vicugna pacos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9803630477468,0.309140379686977,12.3816994254884,13.5969300013539,NA,NA,NA,NA,NA,NA,NA,NA,13.8875797698601,0.825454787748978,12.3680805705824,15.6077932839241,13.2475377753497,1.45464542328398,10.5845777647857,16.2567665791189
"Vicugna vicugna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75483473130738,0.575642738553975,8.73867559560102,10.9733371602001,NA,NA,NA,NA,NA,NA,NA,NA,11.9680665509782,2.76172493296675,7.56026984210796,18.2443646301438,NA,NA,NA,NA
"Vulpes lagopus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9384552121747,0.259836561366628,6.43455971912452,7.46217538330303,NA,NA,NA,NA,NA,NA,NA,NA,7.59598486853101,0.926236309604926,5.95993438921491,9.56136428387205,NA,NA,NA,NA
"Vulpes vulpes",9.336210992387,0.264562792888429,8.82719115065546,9.8597666021334,NA,NA,NA,NA,NA,NA,NA,NA,11.0036949398939,1.77519141727437,7.93908010595684,14.7936659875424,NA,NA,NA,NA,8.83367713867074,0.254421279697036,8.34682985277622,9.34248749021628,NA,NA,NA,NA,NA,NA,NA,NA,10.3137520521067,1.02386965707564,8.40953195050468,12.4106628583076,NA,NA,NA,NA
"Vulpes zerda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43369318300081,0.180203102391501,9.07978104581012,9.77912322406259,NA,NA,NA,NA,NA,NA,NA,NA,8.39504343543856,0.735657579507577,7.02798495591743,9.96191062997074,NA,NA,NA,NA
"Wallabia bicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9567707472907,0.193100884458651,3.60126881390841,4.36730285917151,NA,NA,NA,NA,NA,NA,NA,NA,12.9333294567769,3.43042178118642,9.24065818478919,23.1152505151726,NA,NA,NA,NA
"Zalophus californianus",16.6597577827658,0.338850222845048,15.9981970460106,17.3119607133475,17.6896712650804,3.30073655612037,11.8059550818491,24.5304740666539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3347728630959,0.431163229615331,13.4807717612804,15.1789020808172,NA,NA,NA,NA,NA,NA,NA,NA,15.5689437335518,1.20397902537823,13.2978570574129,18.0285485094995,NA,NA,NA,NA
